mu	indicator
0.408108108108108	31.4601425239042
0.41001001001001	32.6488856142685
0.411911911911912	33.8969757266112
0.413813813813814	35.2081403488085
0.415715715715716	36.5863950577393
0.417617617617618	38.0360704439426
0.419519519519519	39.5618420374996
0.421421421421421	41.1687635989727
0.423323323323323	42.8623042565312
0.425225225225225	44.6483899644163
0.427127127127127	46.5334499227311
0.429029029029029	48.524468597555
0.430930930930931	50.6290441848516
0.432832832832833	52.8554544112519
0.434734734734735	55.2127308013317
0.436636636636637	57.7107426283145
0.438538538538539	60.360292104166
0.44044044044044	63.1732225101853
0.442342342342342	66.1625413963569
0.444244244244244	69.3425612960848
0.446146146146146	72.7290608996904
0.448048048048048	76.339470195913
0.44994994994995	80.1930838128556
0.451851851851852	84.3113076091585
0.453753753753754	88.7179446935078
0.455655655655656	93.4395283184538
0.457557557557558	98.5057107668389
0.459459459459459	103.949719452129
0.461361361361361	109.808894029207
0.463263263263263	116.125321670221
0.465165165165165	122.946591915624
0.467067067067067	130.326697945351
0.468968968968969	138.327118309239
0.470870870870871	147.018122364659
0.472772772772773	156.480354961296
0.474674674674675	166.806772099158
0.476576576576577	178.105021226902
0.478478478478478	190.500389358749
0.48038038038038	204.139482672293
0.482282282282282	219.194857383807
0.484184184184184	235.870900450348
0.486086086086086	254.411370385617
0.487987987987988	275.109169580747
0.48988988988989	298.375908801814
0.491791791791792	324.571549407884
0.493693693693694	354.271532560072
0.495595595595596	388.156813635815
0.497497497497497	427.091625387377
0.499399399399399	472.189084299516
0.501301301301301	524.90709426861
0.503203203203203	587.192226719514
0.505105105105105	661.702114292643
0.507007007007007	752.161330408361
0.508908908908909	863.954599098323
0.510810810810811	1005.16505309159
0.512712712712713	1188.50270196377
0.514614614614615	1435.16200996626
0.516516516516517	1783.31030825098
0.518418418418418	2309.31462710138
0.52032032032032	3191.44762896038
0.522222222222222	4964.88225281194
0.524124124124124	10309.3880935576
0.526026026026026	5988140.60360769
0.527927927927928	11069.7423102799
0.52982982982983	5755.12859979927
0.531731731731732	3989.19918883041
0.533633633633634	3112.03344377366
0.535535535535535	2590.9174354089
0.537437437437437	2248.20103842606
0.539339339339339	2007.74807260795
0.541241241241241	1831.5067854508
0.543143143143143	1698.35857507072
0.545045045045045	1595.65558035726
0.546946946946947	1515.37370041682
0.548848848848849	1452.18920885754
0.550750750750751	1402.44335115783
0.552652652652653	1363.5510834023
0.554554554554554	1333.64676837041
0.556456456456456	1311.3632635975
0.558358358358358	1295.68959258489
0.56026026026026	1285.8767330645
0.562162162162162	1281.37396049481
0.564064064064064	1281.78519014131
0.565965965965966	1286.83885948788
0.567867867867868	1296.36725308457
0.56976976976977	1310.29269347106
0.571671671671672	1328.61892033867
0.573573573573574	1351.42662222375
0.575475475475476	1378.87253351225
0.577377377377377	1411.19180834837
0.579279279279279	1448.70370729376
0.581181181181181	1491.82084374647
0.583083083083083	1541.0625703106
0.584984984984985	1597.03229428359
0.586886886886887	1660.62646194815
0.588788788788789	1732.7437939333
0.590690690690691	1814.58830994378
0.592592592592593	1907.64994268676
0.594494494494495	2013.78546992116
0.596396396396396	2135.33006481265
0.598298298298298	2275.25353117602
0.6002002002002	2437.38332720635
0.602102102102102	2626.72996251718
0.604004004004004	2849.97384354535
0.605905905905906	3116.2152498845
0.607807807807808	3438.16944868229
0.60970970970971	3834.14880672632
0.611611611611612	4331.51077773097
0.613513513513513	4973.01400142242
0.615415415415415	5829.41179826896
0.617317317317317	7026.81963388412
0.619219219219219	8813.99182315338
0.621121121121121	11759.2042599641
0.623023023023023	17505.7967247285
0.624924924924925	33595.154653582
0.626826826826827	330971.726751329
0.628728728728729	43368.1554277896
0.630630630630631	20650.9573471621
0.632532532532532	13693.2817500761
0.634434434434434	10327.5680900797
0.636336336336336	8348.5299477991
0.638238238238238	7049.72053090631
0.64014014014014	6135.12965534332
0.642042042042042	5458.93881729476
0.643943943943944	4941.00962791558
0.645845845845846	4533.66718503692
0.647747747747748	4206.79278283768
0.64964964964965	3940.4427336146
0.651551551551552	3720.90482864306
0.653453453453453	3538.45965129431
0.655355355355355	3386.04508952427
0.657257257257257	3258.42626011096
0.659159159159159	3151.66151277567
0.661061061061061	3062.74888657468
0.662962962962963	2989.38639911615
0.664864864864865	2929.80646993699
0.666766766766767	2882.66002943127
0.668668668668669	2846.93498442799
0.670570570570571	2821.8991546553
0.672472472472472	2806.94233881751
0.674374374374374	2801.91070045464
0.676276276276276	2806.74792596501
0.678178178178178	2821.56743335757
0.68008008008008	2846.6918099728
0.681981981981982	2882.67035823003
0.683883883883884	2930.30959592777
0.685785785785786	2990.71991572801
0.687687687687688	3065.38360309445
0.68958958958959	3156.25243925805
0.691491491491491	3265.88764834435
0.693393393393393	3397.66258883062
0.695295295295295	3556.06117517265
0.697197197197197	3747.12708399554
0.699099099099099	3979.15872980955
0.701001001001001	4263.82080746897
0.702902902902903	4617.99395697165
0.704804804804805	5067.00382921012
0.706706706706707	5650.59779114122
0.708608608608609	6434.84582782993
0.710510510510511	7538.16886748836
0.712412412412412	9195.88391854976
0.714314314314314	11951.5256373476
0.716216216216216	17406.8319689346
0.718118118118118	33237.9182531661
0.72002002002002	627560.693875956
0.721921921921922	35689.771577043
0.723823823823824	17023.6915091887
0.725725725725726	11041.9811186119
0.727627627627628	8098.8657005876
0.729529529529529	6350.70251769794
0.731431431431431	5194.28803070882
0.733333333333333	4373.83922325686
0.735235235235235	3762.35750674191
0.737137137137137	3289.64273924721
0.739039039039039	2913.73686972718
0.740940940940941	2608.02181299121
0.742842842842843	2354.79800849167
0.744744744744745	2141.83932879319
0.746646646646647	1960.43027124714
0.748548548548548	1804.19118381571
0.75045045045045	1668.34557551514
0.752352352352352	232.72365729974
0.754254254254254	249.347933194333
0.756156156156156	268.003092872051
0.758058058058058	289.070015390228
0.75995995995996	313.030577010416
0.761861861861862	340.503477360985
0.763763763763764	372.296479435244
0.765665665665666	409.484560505782
0.767567567567567	453.530320911916
0.769469469469469	506.475945571614
0.771371371371371	571.26178233582
0.773273273273273	652.281004344297
0.775175175175175	756.403221139966
0.777077077077077	895.005491512085
0.778978978978979	1088.39434218941
0.780880880880881	1376.70441443175
0.782782782782783	1851.9143940233
0.784684684684685	2781.4852269257
0.786586586586587	5408.47754400065
0.788488488488488	62446.6982363545
0.79039039039039	6792.74987238219
0.792292292292292	3279.9219045957
0.794194194194194	2187.76954244162
0.796096096096096	1655.87373426572
0.797997997997998	1341.47335588849
0.7998998998999	1134.05444660827
0.801801801801802	987.137991710516
0.803703703703704	877.768915575239
0.805605605605606	793.305434720817
0.807507507507507	726.212126481546
0.809409409409409	671.718303749877
0.811311311311311	626.656706472129
0.813213213213213	588.842190583453
0.815115115115115	556.718550103753
0.817017017017017	529.14752248402
0.818918918918919	505.277397977565
0.820820820820821	484.458270342991
0.822722722722723	466.1856884931
0.824624624624625	450.062194144358
0.826526526526526	435.770454782939
0.828428428428428	423.054109749563
0.83033033033033	411.703861860826
0.832232232232232	401.547215929741
0.834134134134134	392.44079120698
0.836036036036036	384.264487814564
0.837937937937938	376.917004778052
0.83983983983984	370.312358598792
0.841741741741742	364.377150696368
0.843643643643644	359.048403104378
0.845545545545546	354.271828829881
0.847447447447447	350.000438912338
0.849349349349349	346.193412801973
0.851251251251251	342.815175025112
0.853153153153153	339.834635654962
0.855055055055055	337.224563055616
0.856956956956957	334.961062435797
0.858858858858859	333.023139183617
0.860760760760761	331.392333356882
0.862662662662663	330.052411379648
0.864564564564565	328.989104282341
0.866466466466466	328.189887273501
0.868368368368368	327.643790726791
0.87027027027027	327.341239201929
0.872172172172172	327.273914146298
0.874074074074074	327.43463637552
0.875975975975976	327.817264982506
0.877877877877878	328.416611879569
0.87977977977978	329.228367473594
0.881681681681682	330.249038025967
0.883583583583583	331.475892902004
0.885485485485485	332.906919227917
0.887387387387387	334.540785031164
0.889289289289289	336.376807998511
0.891191191191191	338.41493094021
0.893093093093093	340.655703047935
0.894994994994995	343.100264504519
0.896896896896897	345.750338618597
0.898798798798799	348.608225150943
0.900700700700701	351.676800639298
0.902602602602602	354.959520920901
0.904504504504504	358.460429264047
0.906406406406406	362.184166723952
0.908308308308308	366.135988093909
0.91021021021021	370.321781448553
0.912112112112112	374.748091587906
0.914014014014014	379.422148326759
0.915915915915916	384.351899403044
0.917817817817818	389.546048227268
0.91971971971972	395.014097595284
0.921621621621622	400.766398118241
0.923523523523523	406.814204071736
0.925425425425425	413.169735896341
0.927327327327327	419.846249533725
0.929229229229229	426.855582841978
0.931131131131131	434.217690048341
0.933033033033033	441.947300007095
0.934934934934935	450.062689360638
0.936836836836837	458.583663168464
0.938738738738739	467.531694200472
0.940640640640641	476.930078173908
0.942542542542542	486.804108158605
0.944444444444444	497.181271703597
0.946346346346346	508.09147153283
0.948248248248248	519.567277122727
0.95015015015015	531.644207797471
0.952052052052052	544.361053781419
0.953953953953954	557.760243914252
0.955855855855856	571.888261871833
0.957757757757758	586.796124318478
0.95965965965966	602.539928476727
0.961561561561561	619.181482007576
0.963463463463463	636.789031088574
0.965365365365365	655.438101484178
0.967267267267267	675.212479658134
0.969169169169169	696.205351756944
0.971071071071071	718.520645341743
0.972972972972973	742.27460153368
0.974874874874875	767.597636878558
0.976776776776777	794.636550070453
0.978678678678679	823.557160780807
0.980580580580581	854.547470020632
0.982482482482482	887.821478855135
0.984384384384384	923.623820700944
0.986286286286286	962.235419735863
0.988188188188188	1003.98046142594
0.99009009009009	1049.23502320606
0.991991991991992	1098.43786534052
0.993893893893894	1152.10402478268
0.995795795795796	1210.84212343628
0.997697697697698	1275.37658961305
0.9995995995996	1346.57654940006
1.0015015015015	1425.49380850775
1.0034034034034	1513.41346604983
1.00530530530531	1611.92235255409
1.00720720720721	1723.00303673233
1.00910910910911	1849.16534624857
1.01101101101101	1993.63404028622
1.01291291291291	2160.62281413249
1.01481481481481	2355.7447960214
1.01671671671672	2586.64595327761
1.01861861861862	2864.01684631234
1.02052052052052	3203.27542340788
1.02242242242242	3627.50460446929
1.02432432432432	4172.89134740668
1.02622622622623	4899.56293797332
1.02812812812813	5915.30766515746
1.03003003003003	7434.46908999687
1.03193193193193	9952.83803324672
1.03383383383383	14935.3449840408
1.03573573573574	29447.2509879456
1.03763763763764	670710.852449305
1.03953953953954	32847.7292288182
1.04144144144144	16170.9550829914
1.04334334334334	10788.4642028703
1.04524524524525	8130.33781621214
1.04714714714715	6546.6969836203
1.04904904904905	5496.13983620464
1.05095095095095	4748.69835484266
1.05285285285285	4190.05871645863
1.05475475475475	3756.97659106025
1.05665665665666	3411.62360733071
1.05855855855856	3129.98577661228
1.06046046046046	2896.08526798272
1.06236236236236	2698.8784950324
1.06426426426426	2530.48806768484
1.06616616616617	2385.14413052891
1.06806806806807	2258.52386830332
1.06996996996997	2147.32474543572
1.07187187187187	2049.01711585794
1.07377377377377	1961.4385754431
1.07567567567568	1883.08030860501
1.07757757757758	1812.63040410913
1.07947947947948	1749.01652614266
1.08138138138138	1691.35368879686
1.08328328328328	1638.9051227528
1.08518518518519	1591.05255687763
1.08708708708709	1547.2733866616
1.08898898898899	1507.12292605714
1.09089089089089	1470.22046064435
1.09279279279279	1436.23821070459
1.09469469469469	1404.89249128807
1.0965965965966	1375.93661046351
1.0984984984985	1349.15507098548
1.1004004004004	1324.35885501221
1.1023023023023	1301.38152903227
1.1042042042042	1280.07603110067
1.10610610610611	1260.31197507677
1.10800800800801	1241.97342126271
1.10990990990991	1224.95696553206
1.11181181181181	1209.17015633089
1.11371371371371	1194.53013557378
1.11561561561562	1180.96247203347
1.11751751751752	1168.4001778879
1.11941941941942	1156.78285066448
1.12132132132132	1146.05594309766
1.12322322322322	1136.17012440913
1.12512512512513	1127.08072792219
1.12702702702703	1118.74726834887
1.12892892892893	1111.13302491907
1.13083083083083	1104.20467316068
1.13273273273273	1097.93195916578
1.13463463463463	1092.28741966564
1.13653653653654	1087.2461297436
1.13843843843844	1082.78548340617
1.14034034034034	1078.88500144281
1.14224224224224	1075.52614926603
1.14414414414414	1072.69219605447
1.14604604604605	1070.3680720306
1.14794794794795	1068.540248054
1.14984984984985	1067.19663146388
1.15175175175175	1066.32647201648
1.15365365365365	1065.92027107388
1.15555555555556	1065.96971866213
1.15745745745746	1066.46761814982
1.15935935935936	1067.4078329536
1.16126126126126	1068.78523543576
1.16316316316316	1070.5956598064
1.16506506506507	1072.83586977713
1.16696696696697	1075.50352218186
1.16886886886887	1078.5971369681
1.17077077077077	1082.11607821755
1.17267267267267	1086.06053361486
1.17457457457457	1090.43150334498
1.17647647647648	1095.23078265842
1.17837837837838	1100.46096383556
1.18028028028028	1106.12542293549
1.18218218218218	1112.22833446297
1.18408408408408	1118.77466481572
1.18598598598599	1125.77017793609
1.18788788788789	1133.22145631754
1.18978978978979	1141.1359111506
1.19169169169169	1149.52179695314
1.19359359359359	1158.38823974011
1.1954954954955	1167.74525741452
1.1973973973974	1177.60379249801
1.1992992992993	1187.97574660032
1.2012012012012	1198.87401331612
1.2031031031031	1210.31252902459
1.205005005005	1222.30630875085
1.20690690690691	1234.87151100575
1.20880880880881	1248.0254846231
1.21071071071071	1261.78684463044
1.21261261261261	1276.17552955241
1.21451451451451	1291.21288573724
1.21641641641642	1306.92175406588
1.21831831831832	1323.32655686558
1.22022022022022	1340.45340292606
1.22212212212212	1358.33020065398
1.22402402402402	1376.98677445686
1.22592592592593	1396.45500413426
1.22782782782783	1416.76897609044
1.22972972972973	1437.96513363892
1.23163163163163	1460.08245609526
1.23353353353353	1483.16266991168
1.23543543543544	1507.2504433124
1.23733733733734	1532.39363713325
1.23923923923924	1558.6435488567
1.24114114114114	1586.05522579199
1.24304304304304	1614.68776737085
1.24494494494495	1644.60467701566
1.24684684684685	1675.87425951404
1.24874874874875	1708.5700690938
1.25065065065065	1742.77136247939
1.25255255255255	1778.56367385697
1.25445445445445	1816.0393957624
1.25635635635636	1855.29847287401
1.25825825825826	1896.449140888
1.26016016016016	1939.60879999028
1.26206206206206	1984.90496373541
1.26396396396396	2032.47634623252
1.26586586586587	2082.47409636263
1.26776776776777	2135.06317793625
1.26966966966967	2190.42397646121
1.27157157157157	2248.75409870863
1.27347347347347	2310.27044476582
1.27537537537538	2375.21159442105
1.27727727727728	2443.84055100958
1.27917917917918	2516.44789801884
1.28108108108108	2593.35548860658
1.28298298298298	2674.92070162949
1.28488488488489	2761.54149377218
1.28678678678679	2853.66220948834
1.28868868868869	2951.78054326792
1.29059059059059	3056.45572452494
1.29249249249249	3168.31825357489
1.29439439439439	3288.08159454669
1.2962962962963	3416.55624099711
1.2981981981982	3554.6666321297
1.3001001001001	3703.47189105476
1.302002002002	3864.19120620779
1.3039039039039	4038.23509610157
1.30580580580581	4227.24438349473
1.30770770770771	4433.13910769481
1.30960960960961	4658.18039192418
1.31151151151151	4905.04949424094
1.31341341341341	5176.9500464304
1.31531531531532	5477.74154957117
1.31721721721722	5812.11603276554
1.31911911911912	6185.83491807816
1.32102102102102	6606.05200460243
1.32292292292292	7081.76055583687
1.32482482482482	7624.42474904641
1.32672672672673	8248.89045648155
1.32862862862863	8974.73034546659
1.33053053053053	9828.28756328921
1.33243243243243	10845.8787649451
1.33433433433433	12079.0063498443
1.33623623623624	13603.2205977145
1.33813813813814	15534.0087653807
1.34004004004004	18057.1976618698
1.34194194194194	21492.1207905637
1.34384384384384	26437.7551016177
1.34574574574575	34164.623263767
1.34764764764765	47922.3979583965
1.34954954954955	79251.6767988099
1.35145145145145	220989.675583281
1.35335335335335	293286.620537804
1.35525525525526	89412.193675374
1.35715715715716	53201.2673584586
1.35905905905906	38102.55936701
1.36096096096096	29826.1450424515
1.36286286286286	24604.549006241
1.36476476476476	21013.1975403071
1.36666666666667	18394.2323106129
1.36856856856857	16401.8741979634
1.37047047047047	14836.9903156611
1.37237237237237	13576.8073976164
1.37427427427427	12541.5171313766
1.37617617617618	11676.996209353
1.37807807807808	10945.2448638066
1.37997997997998	10318.8028945087
1.38188188188188	9777.33369080046
1.38378378378378	9305.45802879865
1.38568568568569	8891.33223930525
1.38758758758759	8525.68954653857
1.38948948948949	8201.17723674761
1.39139139139139	7911.88915482297
1.39329329329329	7653.02825729475
1.3951951951952	7420.66006852348
1.3970970970971	7211.52895933382
1.398998998999	7022.91982266555
1.4009009009009	6852.55217514326
1.4028028028028	6698.49856609181
1.4047047047047	6559.12084045249
1.40660660660661	6433.01975185204
1.40850850850851	6318.99489528851
1.41041041041041	6216.01297257936
1.41231231231231	6123.18163423068
1.41421421421421	6039.72858057797
1.41611611611612	5964.9844117961
1.41801801801802	5898.36835769494
1.41991991991992	5839.37681480683
1.42182182182182	5787.57369521208
1.42372372372372	5742.58223387226
1.42562562562563	5704.07857841484
1.42752752752753	5671.78603054848
1.42942942942943	5645.47073966251
1.43133133133133	5624.93760217456
1.43323323323323	5610.02742068778
1.43513513513514	5600.61428694572
1.43703703703704	5596.60352096755
1.43893893893894	5597.93028373407
1.44084084084084	5604.55838824364
1.44274274274274	5616.47968918919
1.44464464464464	5633.71363566137
1.44654654654655	5656.30734896975
1.44844844844845	5684.33603081481
1.45035035035035	5717.90371622902
1.45225225225225	5757.14434420613
1.45415415415415	5802.22336995132
1.45605605605606	5853.33970584912
1.45795795795796	5910.72818740655
1.45985985985986	5974.66267808021
1.46176176176176	6049.7836008914
1.46366366366366	6128.29777831973
1.46556556556557	6214.51805650131
1.46746746746747	6308.92623352282
1.46936936936937	6412.07128832872
1.47127127127127	6524.57834622062
1.47317317317317	6647.15953380791
1.47507507507508	6780.62686564193
1.47697697697698	6925.90777275472
1.47887887887888	7084.06386690129
1.48078078078078	7256.31368094972
1.48268268268268	7444.06037683487
1.48458458458458	7648.92585531583
1.48648648648649	7872.79277140008
1.48838838838839	8117.85691155794
1.49029029029029	8386.69295086714
1.49219219219219	8682.33755835904
1.49409409409409	9008.39572580042
1.495995995996	9369.17793546436
1.4978978978979	9769.87936760347
1.4997997997998	10216.8167627104
1.5017017017017	10717.7460126251
1.5036036036036	11282.2940129752
1.50550550550551	11922.5567063641
1.50740740740741	12653.9418924404
1.50930930930931	13496.382932323
1.51121121121121	14476.1288009608
1.51311311311311	15628.4568571141
1.51501501501502	17001.9157666109
1.51691691691692	18665.2093906703
1.51881881881882	20718.8622686605
1.52072072072072	23316.0478370529
1.52262262262262	26702.2419455025
1.52452452452452	31297.0701175611
1.52642642642643	37882.0250469537
1.52832832832833	48097.7274493788
1.53023023023023	66071.9165422331
1.53213213213213	106008.567035977
1.53403403403403	271079.963364747
1.53593593593594	477487.405472161
1.53783783783784	126373.101355437
1.53973973973974	72653.7167599198
1.54164164164164	50907.8463026277
1.54354354354354	39142.2843905912
1.54544544544545	31772.415858849
1.54734734734735	26725.1998062795
1.54924924924925	23054.0408093591
1.55115115115115	20265.1888286288
1.55305305305305	18075.8710757843
1.55495495495496	16312.4824839496
1.55685685685686	14862.5422249346
1.55875875875876	13649.9700147142
1.56066066066066	12621.464463119
1.56256256256256	11738.5725463371
1.56446446446446	10972.8565190653
1.56636636636637	10302.8332680826
1.56826826826827	9711.97153139779
1.57017017017017	9187.34334943567
1.57207207207207	8718.69358982046
1.57397397397397	8297.7836711593
1.57587587587588	7917.91954667844
1.57777777777778	7573.6063507589
1.57967967967968	7260.29181379561
1.58158158158158	6974.17285946449
1.58348348348348	6712.04788274641
1.58538538538539	6471.20277614937
1.58728728728729	6249.32185237734
1.58918918918919	6044.417673748
1.59109109109109	5854.77523583803
1.59299299299299	5678.90709736363
1.59489489489489	5515.51724723588
1.5967967967968	5363.47153487641
1.5986986986987	5221.77349164869
1.6006006006006	5089.54440000322
1.6025025025025	4966.00668814326
1.6044044044044	4850.47015660781
1.60630630630631	4742.32031713798
1.60820820820821	4641.00866543182
1.61011011011011	4546.044376192
1.61201201201201	4456.98727416112
1.61391391391391	4373.44183349907
1.61581581581582	4295.05201275448
1.61771771771772	4221.496842467
1.61961961961962	4152.48659574411
1.62152152152152	4087.75950908653
1.62342342342342	4027.08692929489
1.62532532532533	3970.24702109328
1.62722722722723	3917.04535382236
1.62912912912913	3867.30749609606
1.63103103103103	3820.87585330625
1.63293293293293	3777.60824698158
1.63483483483483	3737.37668295369
1.63673673673674	3700.06628901188
1.63863863863864	3665.57438779265
1.64054054054054	3633.80969287684
1.64244244244244	3604.6916247982
1.64434434434434	3578.14972589931
1.64624624624625	3554.12317369464
1.64814814814815	3532.56038632213
1.65005005005005	3513.41870120786
1.65195195195195	3496.6641345813
1.65385385385385	3482.27123499629
1.65575575575576	3470.22298431374
1.65765765765766	3460.51078410144
1.65955955955956	3453.13453710513
1.66146146146146	3448.10277259327
1.66336336336336	3445.43288089339
1.66526526526527	3445.15142040483
1.66716716716717	3447.2945287675
1.66906906906907	3451.90842038941
1.67097097097097	3459.05002625896
1.67287287287287	3468.78773208077
1.67477477477477	3481.20227743855
1.67667667667668	3496.38781259351
1.67857857857858	3514.45315225987
1.68048048048048	3535.52324547171
1.68238238238238	3559.74089031987
1.68428428428428	3587.26877088421
1.68618618618619	3618.29183454491
1.68808808808809	3653.02009495531
1.68998998998999	3691.69193870839
1.69189189189189	3734.57804694878
1.69379379379379	3781.98603630392
1.6956956956957	3834.26602257443
1.6975975975976	3891.90810007355
1.6994994994995	3955.11905756487
1.7014014014014	4024.59086560016
1.7033033033033	4100.92315146208
1.70520520520521	4184.80840964049
1.70710710710711	4277.0496749923
1.70900900900901	4378.58251828419
1.71091091091091	4490.50253316038
1.71281281281281	4614.10009476463
1.71471471471471	4750.90458777659
1.71661661661662	4902.74139887106
1.71851851851852	5071.80607552451
1.72042042042042	5260.76204466866
1.72232232232232	5472.87112454657
1.72422422422422	5712.17027436454
1.72612612612613	5983.71520439255
1.72802802802803	6293.92191782154
1.72992992992993	6651.05576613316
1.73183183183183	7065.94789240538
1.73373373373373	7553.07281803409
1.73563563563564	8132.21910798165
1.73753753753754	8831.17219972865
1.73943943943944	9690.20530788059
1.74134134134134	10769.9799850203
1.74324324324324	12166.3136164156
1.74514514514515	14039.9576264902
1.74704704704705	16682.8163174938
1.74894894894895	20685.9647909121
1.75085085085085	27454.9377490449
1.75275275275275	41349.7317210379
1.75465465465465	86045.025150029
1.75655655655656	790447.42652888
1.75845845845846	69066.7009544207
1.76036036036036	35687.3339196038
1.76226226226226	23869.6565710012
1.76416416416416	17824.720394982
1.76606606606607	14156.8004480121
1.76796796796797	11694.4878752852
1.76986986986987	9928.29665937556
1.77177177177177	8600.3399258602
1.77367367367367	7566.08940994918
1.77557557557558	6738.25746403804
1.77747747747748	6061.01302044477
1.77937937937938	5496.98298709242
1.78128128128128	5020.20718126007
1.78318318318318	4612.09114058687
1.78508508508509	4258.96710865799
1.78698698698699	3950.56396496969
1.78888888888889	3679.01401573477
